Genome Name,Accession,PATRIC ID,Refseq Locus Tag,Alt Locus Tag,Gene,Product,Annotation,Pathway Name,EC Description
Dokdonia donghaensis MED134,NZ_CH672388,fig|313590.6.peg.840,MED134_11751,VBIDokDon50125_0840,,"Branched-chain alpha-keto acid dehydrogenase, E1 component, alpha subunit (EC 1.2.4.4) / Branched-chain alpha-keto acid dehydrogenase, E1 component, beta subunit (EC 1.2.4.4)",PATRIC,"Valine, leucine and isoleucine degradation","3-methyl-2-oxobutanoate dehydrogenase (2-methylpropanoyl-transferring)"
Dokdonia donghaensis MED134,NZ_CH672388,fig|313590.6.peg.847,MED134_11786,VBIDokDon50125_0847,,"Glutamate-1-semialdehyde 2,1-aminomutase (EC 5.4.3.8)",PATRIC,"Porphyrin and chlorophyll metabolism","Glutamate-1-semialdehyde 2,1-aminomutase"
Dokdonia donghaensis MED134,NZ_CH672388,fig|313590.6.peg.1031,MED134_12726,VBIDokDon50125_1031,murG,"UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase (EC 2.4.1.227)",PATRIC,"Peptidoglycan biosynthesis","Undecaprenyldiphospho-muramoylpentapeptide beta-N-acetylglucosaminyltransferase"
Dokdonia donghaensis MED134,NZ_CH672388,fig|313590.6.peg.996,MED134_12541,VBIDokDon50125_0996,,"DNA-directed RNA polymerase alpha subunit (EC 2.7.7.6)",PATRIC,"Purine metabolism","DNA-directed RNA polymerase"
Dokdonia donghaensis MED134,NZ_CH672388,fig|313590.6.peg.818,MED134_11636,VBIDokDon50125_0818,,"Alanyl-tRNA synthetase (EC 6.1.1.7)",PATRIC,"Aminoacyl-tRNA biosynthesis","Alanine--tRNA ligase"
Dokdonia donghaensis MED134,NZ_CH672388,fig|313590.6.peg.407,MED134_09541,VBIDokDon50125_0407,,"ATP synthase F0 sector subunit b (EC 3.6.3.14)",PATRIC,"Methane metabolism","H(+)-transporting two-sector ATPase"
Dokdonia donghaensis MED134,NZ_CH672388,fig|313590.6.peg.1296,MED134_14091,VBIDokDon50125_1296,,"Ornithine aminotransferase (EC 2.6.1.13)",PATRIC,"Arginine and proline metabolism","Ornithine aminotransferase"
Dokdonia donghaensis MED134,NZ_CH672389,fig|313590.6.peg.1864,MED134_02185,VBIDokDon50125_1864,,"3-hydroxybutyryl-CoA dehydrogenase (EC 1.1.1.157)",PATRIC,"Benzoate degradation via hydroxylation","3-hydroxybutyryl-CoA dehydrogenase"
Dokdonia donghaensis MED134,NZ_CH672388,fig|313590.6.peg.1000,MED134_12561,VBIDokDon50125_1000,,"Enolase (EC 4.2.1.11)",PATRIC,"Methane metabolism","Phosphopyruvate hydratase"
Dokdonia donghaensis MED134,NZ_CH672388,fig|313590.6.peg.300,MED134_08981,VBIDokDon50125_0300,,"Isoleucyl-tRNA synthetase (EC 6.1.1.5)",PATRIC,"Aminoacyl-tRNA biosynthesis","Isoleucine--tRNA ligase"
Dokdonia donghaensis MED134,NZ_CH672389,fig|313590.6.peg.1805,MED134_01895,VBIDokDon50125_1805,ribH,"6,7-dimethyl-8-ribityllumazine synthase (EC 2.5.1.78)",PATRIC,"Riboflavin metabolism","6,7-dimethyl-8-ribityllumazine synthase"
Dokdonia donghaensis MED134,NZ_CH672388,fig|313590.6.peg.781,MED134_11446,VBIDokDon50125_0781,,"NADP-dependent malic enzyme (EC 1.1.1.40)",PATRIC,"Carbon fixation in photosynthetic organisms","Malate dehydrogenase (oxaloacetate-decarboxylating) (NADP(+))"
Dokdonia donghaensis MED134,NZ_CH672388,fig|313590.6.peg.224,MED134_08596,VBIDokDon50125_0224,,"Methionyl-tRNA synthetase (EC 6.1.1.10)",PATRIC,"Aminoacyl-tRNA biosynthesis","Methionine--tRNA ligase"
Dokdonia donghaensis MED134,NZ_CH672389,fig|313590.6.peg.2601,MED134_05944,VBIDokDon50125_2601,,"Probable CPS biosynthesis glycosyltransferase (EC 2.7.-.-)",PATRIC,"Glycosylphosphatidylinositol(GPI)-anchor biosynthesis","Transferring phosphorous-containing groups."
Dokdonia donghaensis MED134,NZ_CH672388,fig|313590.6.peg.306,MED134_09011,VBIDokDon50125_0306,,"5-formyltetrahydrofolate cyclo-ligase (EC 6.3.3.2)",PATRIC,"One carbon pool by folate","5-formyltetrahydrofolate cyclo-ligase"
Dokdonia donghaensis MED134,NZ_CH672388,fig|313590.6.peg.262,MED134_08791,VBIDokDon50125_0262,,"Uroporphyrinogen-III synthase in Bacteroidetes, divergent, putative (EC 4.2.1.75)",PATRIC,"Porphyrin and chlorophyll metabolism","Uroporphyrinogen-III synthase"
Dokdonia donghaensis MED134,NZ_CH672388,fig|313590.6.peg.1322,MED134_14221,VBIDokDon50125_1322,,"Glycerophosphoryl diester phosphodiesterase (EC 3.1.4.46) periplasmic (secreted in GramPositives)",PATRIC,"Glycerophospholipid metabolism","Glycerophosphodiester phosphodiesterase"
Dokdonia donghaensis MED134,NZ_CH672388,fig|313590.6.peg.373,MED134_09366,VBIDokDon50125_0373,,"GDP-mannose 4,6-dehydratase (EC 4.2.1.47)",PATRIC,"Amino sugar and nucleotide sugar metabolism","GDP-mannose 4,6-dehydratase"
Dokdonia donghaensis MED134,NZ_CH672389,fig|313590.6.peg.1778,MED134_01755,VBIDokDon50125_1778,,"3-phosphoshikimate 1-carboxyvinyltransferase (EC 2.5.1.19)",PATRIC,"Phenylalanine, tyrosine and tryptophan biosynthesis","3-phosphoshikimate 1-carboxyvinyltransferase"
Dokdonia donghaensis MED134,NZ_CH672388,fig|313590.6.peg.773,MED134_11406,VBIDokDon50125_0773,,"Alternative cytochrome c oxidase polypeptide CoxN (EC 1.9.3.1)",PATRIC,"Oxidative phosphorylation","Cytochrome-c oxidase"
Dokdonia donghaensis MED134,NZ_CH672389,fig|313590.6.peg.1716,MED134_01405,VBIDokDon50125_1716,,"NAD-dependent glyceraldehyde-3-phosphate dehydrogenase (EC 1.2.1.12)",PATRIC,"Glycolysis / Gluconeogenesis","Glyceraldehyde-3-phosphate dehydrogenase (phosphorylating)"
Dokdonia donghaensis MED134,NZ_CH672388,fig|313590.6.peg.162,MED134_08241,VBIDokDon50125_0162,,"dCMP deaminase (EC 3.5.4.12)",PATRIC,"Pyrimidine metabolism","dCMP deaminase"
Dokdonia donghaensis MED134,NZ_CH672389,fig|313590.6.peg.1540,MED134_00515,VBIDokDon50125_1540,,"Uridylate kinase (EC 2.7.4.22)",PATRIC,"Pyrimidine metabolism","UMP kinase"
Dokdonia donghaensis MED134,NZ_CH672389,fig|313590.6.peg.2471,MED134_05274,VBIDokDon50125_2471,,"Thiol peroxidase, Bcp-type (EC 1.11.1.15)",PATRIC,"Glutathione metabolism","Peroxiredoxin"
Dokdonia donghaensis MED134,NZ_CH672388,fig|313590.6.peg.322,MED134_09096,VBIDokDon50125_0322,,"Amidophosphoribosyltransferase (EC 2.4.2.14)",PATRIC,"Purine metabolism","Amidophosphoribosyltransferase"
Dokdonia donghaensis MED134,NZ_CH672389,fig|313590.6.peg.1921,MED134_02480,VBIDokDon50125_1921,hemH,"Phosphoribosylaminoimidazole-succinocarboxamide synthase (EC 6.3.2.6)",PATRIC,"Purine metabolism","Phosphoribosylaminoimidazolesuccinocarboxamide synthase"
Dokdonia donghaensis MED134,NZ_CH672388,fig|313590.6.peg.1427,MED134_14767,VBIDokDon50125_1427,,"3-dehydroquinate synthase (EC 4.2.3.4)",PATRIC,"Phenylalanine, tyrosine and tryptophan biosynthesis","3-dehydroquinate synthase"
Dokdonia donghaensis MED134,NZ_CH672389,fig|313590.6.peg.2606,MED134_05969,VBIDokDon50125_2606,,"Sorbitol dehydrogenase (EC 1.1.1.14)",PATRIC,"Fructose and mannose metabolism","L-iditol 2-dehydrogenase"
Dokdonia donghaensis MED134,NZ_CH672388,fig|313590.6.peg.605,MED134_10550,VBIDokDon50125_0605,,"N-formylkynurenine (Aryl-) formamidase (EC 3.5.1.9)",PATRIC,"Tryptophan metabolism","Arylformamidase"
Dokdonia donghaensis MED134,NZ_CH672389,fig|313590.6.peg.2696,MED134_06444,VBIDokDon50125_2696,,"Dihydroorotate dehydrogenase (quinone) (EC 1.3.5.2)",PATRIC,"Pyrimidine metabolism","Dihydroorotate dehydrogenase (quinone)"
Dokdonia donghaensis MED134,NZ_CH672389,fig|313590.6.peg.2279,MED134_04309,VBIDokDon50125_2279,,"Homoserine kinase (EC 2.7.1.39)",PATRIC,"Glycine, serine and threonine metabolism","Homoserine kinase"
Dokdonia donghaensis MED134,NZ_CH672388,fig|313590.6.peg.670,MED134_10875,VBIDokDon50125_0670,,"Uroporphyrinogen-III synthase (EC 4.2.1.75)",PATRIC,"Porphyrin and chlorophyll metabolism","Uroporphyrinogen-III synthase"
Dokdonia donghaensis MED134,NZ_CH672388,fig|313590.6.peg.1213,MED134_13666,VBIDokDon50125_1213,,"Glycosyl transferase, group 1 (EC 2.-.-.-)",PATRIC,"Puromycin biosynthesis","Transferases."
Dokdonia donghaensis MED134,NZ_CH672388,fig|313590.6.peg.87,MED134_07841,VBIDokDon50125_0087,,"4-hydroxyproline epimerase (EC 5.1.1.8)",PATRIC,"Arginine and proline metabolism","4-hydroxyproline epimerase"
Dokdonia donghaensis MED134,NZ_CH672389,fig|313590.6.peg.2252,MED134_04169,VBIDokDon50125_2252,,"Formiminoglutamase (EC 3.5.3.8)",PATRIC,"Histidine metabolism","Formimidoylglutamase"
Dokdonia donghaensis MED134,NZ_CH672388,fig|313590.6.peg.525,MED134_10126,VBIDokDon50125_0525,,"Serine/threonine protein phosphatase (EC 3.1.3.16)",PATRIC,"T cell receptor signaling pathway","Phosphoprotein phosphatase"
Dokdonia donghaensis MED134,NZ_CH672388,fig|313590.6.peg.1017,MED134_12656,VBIDokDon50125_1017,,"NAD synthetase (EC 6.3.1.5)",PATRIC,"Nicotinate and nicotinamide metabolism","NAD(+) synthase"
Dokdonia donghaensis MED134,NZ_CH672389,fig|313590.6.peg.2867,MED134_07299,VBIDokDon50125_2867,,"Aminomethyltransferase (glycine cleavage system T protein) (EC 2.1.2.10)",PATRIC,"Nitrogen metabolism","Aminomethyltransferase"
Dokdonia donghaensis MED134,NZ_CH672389,fig|313590.6.peg.2136,MED134_03564,VBIDokDon50125_2136,,"Orotidine 5'-phosphate decarboxylase (EC 4.1.1.23)",PATRIC,"Pyrimidine metabolism","Orotidine-5'-phosphate decarboxylase"
Dokdonia donghaensis MED134,NZ_CH672389,fig|313590.6.peg.2176,MED134_03779,VBIDokDon50125_2176,,"Chorismate synthase (EC 4.2.3.5)",PATRIC,"Phenylalanine, tyrosine and tryptophan biosynthesis","Chorismate synthase"
Dokdonia donghaensis MED134,NZ_CH672389,fig|313590.6.peg.1465,MED134_00150,VBIDokDon50125_1465,,"Pyrophosphate-energized proton pump (EC 3.6.1.1)",PATRIC,"Oxidative phosphorylation","Inorganic diphosphatase"
Dokdonia donghaensis MED134,NZ_CH672388,fig|313590.6.peg.745,MED134_11250,VBIDokDon50125_0745,,"Lipid-A-disaccharide synthase (EC 2.4.1.182)",PATRIC,"Lipopolysaccharide biosynthesis","Lipid-A-disaccharide synthase"
Dokdonia donghaensis MED134,NZ_CH672389,fig|313590.6.peg.1561,MED134_00625,VBIDokDon50125_1561,,"Riboflavin synthase eubacterial/eukaryotic (EC 2.5.1.9)",PATRIC,"Riboflavin metabolism","Riboflavin synthase"
Dokdonia donghaensis MED134,NZ_CH672389,fig|313590.6.peg.2231,MED134_04054,VBIDokDon50125_2231,,"Acetylornithine aminotransferase (EC 2.6.1.11) (ACOAT)",PATRIC,"Arginine and proline metabolism","Acetylornithine transaminase"
Dokdonia donghaensis MED134,NZ_CH672388,fig|313590.6.peg.416,MED134_09586,VBIDokDon50125_0416,,"Glucose-1-phosphate thymidylyltransferase (EC 2.7.7.24)",PATRIC,"Polyketide sugar unit biosynthesis","Glucose-1-phosphate thymidylyltransferase"
Dokdonia donghaensis MED134,NZ_CH672388,fig|313590.6.peg.576,MED134_10376,VBIDokDon50125_0576,,"Cytoplasmic axial filament protein CafA and Ribonuclease G (EC 3.1.4.-)",PATRIC,"Ether lipid metabolism","Phosphoric diester hydrolases."
Dokdonia donghaensis MED134,NZ_CH672389,fig|313590.6.peg.1700,MED134_01325,VBIDokDon50125_1700,,"L-asparaginase I, cytoplasmic (EC 3.5.1.1)",PATRIC,"Cyanoamino acid metabolism","Asparaginase"
Dokdonia donghaensis MED134,NZ_CH672389,fig|313590.6.peg.1727,MED134_01460,VBIDokDon50125_1727,,"Alanine transaminase (EC 2.6.1.2)",PATRIC,"Alanine, aspartate and glutamate metabolism","Alanine transaminase"
Dokdonia donghaensis MED134,NZ_CH672388,fig|313590.6.peg.559,MED134_10296,VBIDokDon50125_0559,,"Adenosylhomocysteinase (EC 3.3.1.1)",PATRIC,"Cysteine and methionine metabolism","Adenosylhomocysteinase"
Dokdonia donghaensis MED134,NZ_CH672389,fig|313590.6.peg.2477,MED134_05304,VBIDokDon50125_2477,,"Dihydroorotase (EC 3.5.2.3)",PATRIC,"Pyrimidine metabolism","Dihydroorotase"
Dokdonia donghaensis MED134,NZ_CH672389,fig|313590.6.peg.1650,MED134_01065,VBIDokDon50125_1650,purH,"IMP cyclohydrolase (EC 3.5.4.10) / Phosphoribosylaminoimidazolecarboxamide formyltransferase (EC 2.1.2.3)",PATRIC,"Purine metabolism","Phosphoribosylaminoimidazolecarboxamide formyltransferase"
Dokdonia donghaensis MED134,NZ_CH672388,fig|313590.6.peg.838,MED134_11741,VBIDokDon50125_0838,,"Dihydrolipoamide acyltransferase component of branched-chain alpha-keto acid dehydrogenase complex (EC 2.3.1.168)",PATRIC,"Valine, leucine and isoleucine degradation","Dihydrolipoyllysine-residue (2-methylpropanoyl)transferase"
Dokdonia donghaensis MED134,NZ_CH672388,fig|313590.6.peg.145,MED134_08146,VBIDokDon50125_0145,,"Glycyl-tRNA synthetase (EC 6.1.1.14)",PATRIC,"Aminoacyl-tRNA biosynthesis","Glycine--tRNA ligase"
Dokdonia donghaensis MED134,NZ_CH672388,fig|313590.6.peg.1276,MED134_13991,VBIDokDon50125_1276,,"2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylic-acid synthase (EC 2.2.1.9)",PATRIC,"Ubiquinone and other terpenoid-quinone biosynthesis","2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylic-acidsynthase"
Dokdonia donghaensis MED134,NZ_CH672388,fig|313590.6.peg.1346,MED134_14346,VBIDokDon50125_1346,,"Subclass B1 beta-lactamase (EC 3.5.2.6)",PATRIC,"beta-Lactam resistance","Beta-lactamase"
Dokdonia donghaensis MED134,NZ_CH672389,fig|313590.6.peg.1485,MED134_00250,VBIDokDon50125_1485,,"5-methyltetrahydrofolate--homocysteine methyltransferase (EC 2.1.1.13), C-terminal domain",PATRIC,"Cysteine and methionine metabolism","Methionine synthase"
Dokdonia donghaensis MED134,NZ_CH672388,fig|313590.6.peg.1097,MED134_13071,VBIDokDon50125_1097,,"Phytoene synthase (EC 2.5.1.32)",PATRIC,"Carotenoid biosynthesis","15-cis-phytoene synthase"
Dokdonia donghaensis MED134,NZ_CH672388,fig|313590.6.peg.124,MED134_08031,VBIDokDon50125_0124,,"8-amino-7-oxononanoate synthase (EC 2.3.1.47)",PATRIC,"Biotin metabolism","8-amino-7-oxononanoate synthase"
Dokdonia donghaensis MED134,NZ_CH672388,fig|313590.6.peg.444,MED134_09731,VBIDokDon50125_0444,,"Undecaprenyl-diphosphatase (EC 3.6.1.27)",PATRIC,"Peptidoglycan biosynthesis","Undecaprenyl-diphosphate phosphatase"
Dokdonia donghaensis MED134,NZ_CH672388,fig|313590.6.peg.151,MED134_08176,VBIDokDon50125_0151,,"DNA polymerase III epsilon subunit (EC 2.7.7.7)",PATRIC,"Purine metabolism","DNA-directed DNA polymerase"
Dokdonia donghaensis MED134,NZ_CH672388,fig|313590.6.peg.629,MED134_10670,VBIDokDon50125_0629,,"Poly (beta-D-mannuronate) lyase (EC 4.2.2.3)",PATRIC,"Fructose and mannose metabolism","Poly(beta-D-mannuronate) lyase"
Dokdonia donghaensis MED134,NZ_CH672388,fig|313590.6.peg.1075,MED134_12951,VBIDokDon50125_1075,,"7-carboxy-7-deazaguanine synthase (EC 4.3.99.3)",PATRIC,"Folate biosynthesis","7-carboxy-7-deazaguanine synthase"
Dokdonia donghaensis MED134,NZ_CH672389,fig|313590.6.peg.2610,MED134_05989,VBIDokDon50125_2610,,"UDP-N-acetyl-D-mannosamine dehydrogenase (EC 1.1.1.336)",PATRIC,"Amino sugar and nucleotide sugar metabolism","UDP-N-acetyl-D-mannosamine dehydrogenase"
Dokdonia donghaensis MED134,NZ_CH672388,fig|313590.6.peg.258,MED134_08771,VBIDokDon50125_0258,,"Ferrochelatase, protoheme ferro-lyase (EC 4.99.1.1)",PATRIC,"Porphyrin and chlorophyll metabolism","Ferrochelatase"
Dokdonia donghaensis MED134,NZ_CH672389,fig|313590.6.peg.2096,MED134_03369,VBIDokDon50125_2096,,"Adenylate cyclase (EC 4.6.1.1)",PATRIC,"Purine metabolism","Adenylate cyclase"
Dokdonia donghaensis MED134,NZ_CH672388,fig|313590.6.peg.321,MED134_09091,VBIDokDon50125_0321,,"Ribokinase (EC 2.7.1.15)",PATRIC,"Pentose phosphate pathway","Ribokinase"
Dokdonia donghaensis MED134,NZ_CH672389,fig|313590.6.peg.2288,MED134_04354,VBIDokDon50125_2288,,"D-3-phosphoglycerate dehydrogenase (EC 1.1.1.95)",PATRIC,"Glycine, serine and threonine metabolism","Phosphoglycerate dehydrogenase"
Dokdonia donghaensis MED134,NZ_CH672388,fig|313590.6.peg.507,MED134_10036,VBIDokDon50125_0507,,"Phenylalanyl-tRNA synthetase alpha chain (EC 6.1.1.20)",PATRIC,"Aminoacyl-tRNA biosynthesis","Phenylalanine--tRNA ligase"
Dokdonia donghaensis MED134,NZ_CH672388,fig|313590.6.peg.835,MED134_11721,VBIDokDon50125_0835,,"Methylglutaconyl-CoA hydratase (EC 4.2.1.18)",PATRIC,"Valine, leucine and isoleucine degradation","Methylglutaconyl-CoA hydratase"
Dokdonia donghaensis MED134,NZ_CH672388,fig|313590.6.peg.1010,MED134_12621,VBIDokDon50125_1010,,"Linoleoyl-CoA desaturase (EC 1.14.19.3)",PATRIC,"Linoleic acid metabolism","Linoleoyl-CoA desaturase"
Dokdonia donghaensis MED134,NZ_CH672389,fig|313590.6.peg.1925,MED134_02500,VBIDokDon50125_1925,,"Methylcrotonyl-CoA carboxylase carboxyl transferase subunit (EC 6.4.1.4)",PATRIC,"Valine, leucine and isoleucine degradation","Methylcrotonoyl-CoA carboxylase"
Dokdonia donghaensis MED134,NZ_CH672388,fig|313590.6.peg.1070,MED134_12926,VBIDokDon50125_1070,,"Kynurenine 3-monooxygenase (EC 1.14.13.9)",PATRIC,"Tryptophan metabolism","Kynurenine 3-monooxygenase"
Dokdonia donghaensis MED134,NZ_CH672388,fig|313590.6.peg.189,MED134_08381,VBIDokDon50125_0189,,"Seryl-tRNA synthetase (EC 6.1.1.11)",PATRIC,"Aminoacyl-tRNA biosynthesis","Serine--tRNA ligase"
Dokdonia donghaensis MED134,NZ_CH672388,fig|313590.6.peg.876,MED134_11931,VBIDokDon50125_0876,,"N-succinylornithine carbamoyltransferase (EC 2.1.3.11)",PATRIC,"Arginine and proline metabolism","N-succinylornithine carbamoyltransferase"
Dokdonia donghaensis MED134,NZ_CH672388,fig|313590.6.peg.1131,MED134_13256,VBIDokDon50125_1131,,"Anthranilate synthase, aminase component (EC 4.1.3.27)",PATRIC,"Phenylalanine, tyrosine and tryptophan biosynthesis","Anthranilate synthase"
Dokdonia donghaensis MED134,NZ_CH672389,fig|313590.6.peg.2337,MED134_04599,VBIDokDon50125_2337,hisS,"Histidyl-tRNA synthetase (EC 6.1.1.21)",PATRIC,"Aminoacyl-tRNA biosynthesis","Histidine--tRNA ligase"
Dokdonia donghaensis MED134,NZ_CH672389,fig|313590.6.peg.1446,MED134_00055,VBIDokDon50125_1446,,"Malonyl CoA-acyl carrier protein transacylase (EC 2.3.1.39)",PATRIC,"Fatty acid biosynthesis","[Acyl-carrier-protein] S-malonyltransferase"
Dokdonia donghaensis MED134,NZ_CH672388,fig|313590.6.peg.1301,MED134_14116,VBIDokDon50125_1301,,"Cysteine desulfurase (EC 2.8.1.7)",PATRIC,"Thiamine metabolism","Cysteine desulfurase"
Dokdonia donghaensis MED134,NZ_CH672389,fig|313590.6.peg.1614,MED134_00885,VBIDokDon50125_1614,,"Lipid-A-disaccharide synthase (EC 2.4.1.182)",PATRIC,"Lipopolysaccharide biosynthesis","Lipid-A-disaccharide synthase"
Dokdonia donghaensis MED134,NZ_CH672388,fig|313590.6.peg.91,MED134_07866,VBIDokDon50125_0091,,"1-pyrroline-4-hydroxy-2-carboxylate deaminase (EC 3.5.4.22)",PATRIC,"Arginine and proline metabolism","1-pyrroline-4-hydroxy-2-carboxylate deaminase"
Dokdonia donghaensis MED134,NZ_CH672388,fig|313590.6.peg.1398,MED134_14627,VBIDokDon50125_1398,,"Alpha-acetolactate decarboxylase (EC 4.1.1.5)",PATRIC,"C5-Branched dibasic acid metabolism","Acetolactate decarboxylase"
Dokdonia donghaensis MED134,NZ_CH672389,fig|313590.6.peg.1627,MED134_00950,VBIDokDon50125_1627,,"Dihydrofolate synthase (EC 6.3.2.12) @ Folylpolyglutamate synthase (EC 6.3.2.17)",PATRIC,"Folate biosynthesis","Tetrahydrofolate synthase"
Dokdonia donghaensis MED134,NZ_CH672389,fig|313590.6.peg.2361,MED134_04724,VBIDokDon50125_2361,,"3-hydroxyacyl-[acyl-carrier-protein] dehydratase, FabZ form (EC 4.2.1.59)",PATRIC,"Biotin metabolism","3-hydroxyacyl-[acyl-carrier-protein] dehydratase"
Dokdonia donghaensis MED134,NZ_CH672388,fig|313590.6.peg.104,MED134_07931,VBIDokDon50125_0104,,"Thiamin-phosphate pyrophosphorylase (EC 2.5.1.3)",PATRIC,"Thiamine metabolism","Thiamine-phosphate diphosphorylase"
Dokdonia donghaensis MED134,NZ_CH672389,fig|313590.6.peg.1547,MED134_00555,VBIDokDon50125_1547,,"DNA polymerase I (EC 2.7.7.7)",PATRIC,"Pyrimidine metabolism","DNA-directed DNA polymerase"
Dokdonia donghaensis MED134,NZ_CH672389,fig|313590.6.peg.1991,MED134_02835,VBIDokDon50125_1991,,"Glycogen synthase, ADP-glucose transglucosylase (EC 2.4.1.21)",PATRIC,"Starch and sucrose metabolism","Starch synthase"
Dokdonia donghaensis MED134,NZ_CH672389,fig|313590.6.peg.1969,MED134_02725,VBIDokDon50125_1969,,"Cytochrome c oxidase (cbb3-type) subunit CcoQ (EC 1.9.3.1)",PATRIC,"Oxidative phosphorylation","Cytochrome-c oxidase"
Dokdonia donghaensis MED134,NZ_CH672389,fig|313590.6.peg.2102,MED134_03399,VBIDokDon50125_2102,,"3-oxoacyl-[acyl-carrier-protein] synthase, KASIII (EC 2.3.1.180)",PATRIC,"Fatty acid biosynthesis","Beta-ketoacyl-[acyl-carrier-protein] synthase III"
Dokdonia donghaensis MED134,NZ_CH672389,fig|313590.6.peg.2530,MED134_05579,VBIDokDon50125_2530,,"Malate:quinone oxidoreductase (EC 1.1.5.4)",PATRIC,"Pyruvate metabolism","Malate dehydrogenase (quinone)"
Dokdonia donghaensis MED134,NZ_CH672388,fig|313590.6.peg.1325,MED134_14236,VBIDokDon50125_1325,,"6-phosphogluconolactonase (EC 3.1.1.31), eukaryotic type",PATRIC,"Pentose phosphate pathway","6-phosphogluconolactonase"
Dokdonia donghaensis MED134,NZ_CH672388,fig|313590.6.peg.1414,MED134_14707,VBIDokDon50125_1414,,"Sulfate adenylyltransferase subunit 2 (EC 2.7.7.4)",PATRIC,"Selenoamino acid metabolism","Sulfate adenylyltransferase"
Dokdonia donghaensis MED134,NZ_CH672388,fig|313590.6.peg.1316,MED134_14191,VBIDokDon50125_1316,fmt,"Methionyl-tRNA formyltransferase (EC 2.1.2.9)",PATRIC,"One carbon pool by folate","Methionyl-tRNA formyltransferase"
Dokdonia donghaensis MED134,NZ_CH672388,fig|313590.6.peg.1309,MED134_14156,VBIDokDon50125_1309,,"Prolyl-tRNA synthetase (EC 6.1.1.15), archaeal/eukaryal type",PATRIC,"Aminoacyl-tRNA biosynthesis","Proline--tRNA ligase"
Dokdonia donghaensis MED134,NZ_CH672389,fig|313590.6.peg.2684,MED134_06384,VBIDokDon50125_2684,,"Polyphosphate kinase (EC 2.7.4.1)",PATRIC,"Oxidative phosphorylation","Polyphosphate kinase"
Dokdonia donghaensis MED134,NZ_CH672388,fig|313590.6.peg.649,MED134_10770,VBIDokDon50125_0649,,"Beta-phosphoglucomutase (EC 5.4.2.6)",PATRIC,"Starch and sucrose metabolism","Beta-phosphoglucomutase"
Dokdonia donghaensis MED134,NZ_CH672389,fig|313590.6.peg.2693,MED134_06429,VBIDokDon50125_2693,,"Trehalose-6-phosphate hydrolase (EC 3.2.1.93)",PATRIC,"Starch and sucrose metabolism","Alpha,alpha-phosphotrehalase"
Dokdonia donghaensis MED134,NZ_CH672388,fig|313590.6.peg.918,MED134_12136,VBIDokDon50125_0918,,"Glycine dehydrogenase [decarboxylating] (glycine cleavage system P protein) (EC 1.4.4.2)",PATRIC,"Glycine, serine and threonine metabolism","Glycine dehydrogenase (decarboxylating)"
Dokdonia donghaensis MED134,NZ_CH672389,fig|313590.6.peg.2432,MED134_05074,VBIDokDon50125_2432,,"Quinolinate phosphoribosyltransferase [decarboxylating] (EC 2.4.2.19)",PATRIC,"Nicotinate and nicotinamide metabolism","Nicotinate-nucleotide diphosphorylase (carboxylating)"
Dokdonia donghaensis MED134,NZ_CH672389,fig|313590.6.peg.2360,MED134_04719,VBIDokDon50125_2360,,"Enoyl-[ACP] reductase (EC 1.3.1.9), FadG-like, identified by metagenomics",PATRIC,"Fatty acid biosynthesis","Enoyl-[acyl-carrier-protein] reductase (NADH)"
Dokdonia donghaensis MED134,NZ_CH672389,fig|313590.6.peg.1599,MED134_00815,VBIDokDon50125_1599,,"Pantothenate kinase type III, CoaX-like (EC 2.7.1.33)",PATRIC,"Pantothenate and CoA biosynthesis","Pantothenate kinase"
Dokdonia donghaensis MED134,NZ_CH672389,fig|313590.6.peg.1993,MED134_02845,VBIDokDon50125_1993,,"1,4-alpha-glucan (glycogen) branching enzyme, GH-13-type (EC 2.4.1.18)",PATRIC,"Starch and sucrose metabolism","1,4-alpha-glucan branching enzyme"
Dokdonia donghaensis MED134,NZ_CH672388,fig|313590.6.peg.242,MED134_08686,VBIDokDon50125_0242,,"Cryptic haloacid dehalogenase 1 (EC 3.8.1.2)",PATRIC,"Tetrachloroethene degradation","(S)-2-haloacid dehalogenase"
Dokdonia donghaensis MED134,NZ_CH672389,fig|313590.6.peg.1535,MED134_00490,VBIDokDon50125_1535,,"Asparaginyl-tRNA synthetase (EC 6.1.1.22)",PATRIC,"Aminoacyl-tRNA biosynthesis","Asparagine--tRNA ligase"
Dokdonia donghaensis MED134,NZ_CH672388,fig|313590.6.peg.1101,MED134_13091,VBIDokDon50125_1101,,"Uracil phosphoribosyltransferase (EC 2.4.2.9) / Pyrimidine operon regulatory protein PyrR",PATRIC,"Pyrimidine metabolism","Uracil phosphoribosyltransferase"
Dokdonia donghaensis MED134,NZ_CH672388,fig|313590.6.peg.860,MED134_11851,VBIDokDon50125_0860,,"Octanoate-[acyl-carrier-protein]-protein-N-octanoyltransferase (EC 2.3.1.181)",PATRIC,"Lipoic acid metabolism","Lipoyl(octanoyl) transferase"
