Genome Name,Accession,PATRIC ID,Refseq Locus Tag,Alt Locus Tag,Gene,Product,Annotation,Pathway Name,EC Description
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.2814,,,,"1,4-dihydroxy-2-naphthoyl-CoA hydrolase (EC 3.1.2.28) in menaquinone biosynthesis",PATRIC,"Ubiquinone and other terpenoid-quinone biosynthesis","1,4-dihydroxy-2-naphthoyl-CoA hydrolase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.2726,,,,"ATP:Cob(I)alamin adenosyltransferase (EC 2.5.1.17)",PATRIC,"Porphyrin and chlorophyll metabolism","Cob(I)yrinic acid a,c-diamide adenosyltransferase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.1208,,,,"Tetraacyldisaccharide 4'-kinase (EC 2.7.1.130)",PATRIC,"Lipopolysaccharide biosynthesis","Tetraacyldisaccharide 4'-kinase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.2567,,,,"Peptidoglycan glycosyltransferase FtsW (EC 2.4.1.129)",PATRIC,"Peptidoglycan biosynthesis","Peptidoglycan glycosyltransferase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.2641,,,,"Shikimate kinase I (EC 2.7.1.71)",PATRIC,"Phenylalanine, tyrosine and tryptophan biosynthesis","Shikimate kinase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.1983,,,,"3-hydroxyanthranilate 3,4-dioxygenase (EC 1.13.11.6)",PATRIC,"Tryptophan metabolism","3-hydroxyanthranilate 3,4-dioxygenase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.2196,,,,"Dihydroorotase (EC 3.5.2.3)",PATRIC,"Pyrimidine metabolism","Dihydroorotase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.646,,,,"Formiminoglutamase (EC 3.5.3.8)",PATRIC,"Histidine metabolism","Formimidoylglutamase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.2545,,,,"Linoleoyl-CoA desaturase (EC 1.14.19.3)",PATRIC,"Linoleic acid metabolism","Linoleoyl-CoA desaturase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.267,,,,"Non-specific DNA-binding protein Dps / Iron-binding ferritin-like antioxidant protein / Ferroxidase (EC 1.16.3.1)",PATRIC,"Porphyrin and chlorophyll metabolism","Ferroxidase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.2415,,,,"3-isopropylmalate dehydrogenase (EC 1.1.1.85)",PATRIC,"Valine, leucine and isoleucine biosynthesis","3-isopropylmalate dehydrogenase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.1486,,,,"Cysteine desulfurase (EC 2.8.1.7)",PATRIC,"Thiamine metabolism","Cysteine desulfurase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.2370,,,,"Dihydrolipoamide acyltransferase component of branched-chain alpha-keto acid dehydrogenase complex (EC 2.3.1.168)",PATRIC,"Valine, leucine and isoleucine degradation","Dihydrolipoyllysine-residue (2-methylpropanoyl)transferase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.1511,,,,"Geranylgeranyl diphosphate synthase (EC 2.5.1.29)",PATRIC,"Terpenoid backbone biosynthesis","Geranylgeranyl diphosphate synthase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.2399,,,,"N-acetylmuramic acid 6-phosphate etherase (EC 4.2.1.126)",PATRIC,"Amino sugar and nucleotide sugar metabolism","N-acetylmuramic acid 6-phosphate etherase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.2820,,,,"Naphthoate synthase (EC 4.1.3.36)",PATRIC,"Ubiquinone and other terpenoid-quinone biosynthesis","1,4-dihydroxy-2-naphthoyl-CoA synthase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.2606,,,,"5-carboxymethyl-2-hydroxymuconate semialdehyde dehydrogenase (EC 1.2.1.60)",PATRIC,"Tyrosine metabolism","5-carboxymethyl-2-hydroxymuconic-semialdehyde dehydrogenase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.1137,,,,"Isocitrate lyase (EC 4.1.3.1)",PATRIC,"Glyoxylate and dicarboxylate metabolism","Isocitrate lyase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.994,,,,"Phosphoribosylaminoimidazole-succinocarboxamide synthase (EC 6.3.2.6)",PATRIC,"Purine metabolism","Phosphoribosylaminoimidazolesuccinocarboxamide synthase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.1581,,,,"Tryptophan 2,3-dioxygenase (EC 1.13.11.11)",PATRIC,"Tryptophan metabolism","Tryptophan 2,3-dioxygenase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.2374,,,,"Urocanate hydratase (EC 4.2.1.49)",PATRIC,"Histidine metabolism","Urocanate hydratase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.1206,,,,"NAD-dependent glyceraldehyde-3-phosphate dehydrogenase (EC 1.2.1.12)",PATRIC,"Glycolysis / Gluconeogenesis","Glyceraldehyde-3-phosphate dehydrogenase (phosphorylating)"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.1070,,,,"4-hydroxy-tetrahydrodipicolinate synthase (EC 4.3.3.7)",PATRIC,"Lysine biosynthesis","4-hydroxy-tetrahydrodipicolinate synthase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.2199,,,,"Tyrosyl-tRNA synthetase (EC 6.1.1.1)",PATRIC,"Aminoacyl-tRNA biosynthesis","Tyrosine--tRNA ligase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.1285,,,,"Threonyl-tRNA synthetase (EC 6.1.1.3)",PATRIC,"Aminoacyl-tRNA biosynthesis","Threonine--tRNA ligase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.2613,,,,"7-carboxy-7-deazaguanine synthase (EC 4.3.99.3)",PATRIC,"Folate biosynthesis","7-carboxy-7-deazaguanine synthase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.2669,,,,"Anthranilate phosphoribosyltransferase (EC 2.4.2.18)",PATRIC,"Phenylalanine, tyrosine and tryptophan biosynthesis","Anthranilate phosphoribosyltransferase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.2422,,,,"3-methyl-2-oxobutanoate hydroxymethyltransferase (EC 2.1.2.11)",PATRIC,"Pantothenate and CoA biosynthesis","3-methyl-2-oxobutanoate hydroxymethyltransferase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.1048,,,,"Dihydrolipoamide acyltransferase component of branched-chain alpha-keto acid dehydrogenase complex (EC 2.3.1.168)",PATRIC,"Valine, leucine and isoleucine degradation","Dihydrolipoyllysine-residue (2-methylpropanoyl)transferase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.51,,,,"Ketopantoate reductase PanG (EC 1.1.1.169)",PATRIC,"Pantothenate and CoA biosynthesis","2-dehydropantoate 2-reductase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.2097,,,,"Cytoplasmic axial filament protein CafA and Ribonuclease G (EC 3.1.4.-)",PATRIC,"Ether lipid metabolism","Phosphoric diester hydrolases"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.770,,,,"Orotidine 5'-phosphate decarboxylase (EC 4.1.1.23)",PATRIC,"Pyrimidine metabolism","Orotidine-5'-phosphate decarboxylase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.297,,,,"Agmatinase (EC 3.5.3.11)",PATRIC,"Arginine and proline metabolism","Agmatinase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.278,,,,"UDP-N-acetyl-D-mannosamine dehydrogenase (EC 1.1.1.336)",PATRIC,"Amino sugar and nucleotide sugar metabolism","UDP-N-acetyl-D-mannosamine dehydrogenase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.1767,,,,"Ferrochelatase, protoheme ferro-lyase (EC 4.99.1.1)",PATRIC,"Porphyrin and chlorophyll metabolism","Ferrochelatase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.2918,,,,"2-amino-3-ketobutyrate coenzyme A ligase (EC 2.3.1.29)",PATRIC,"Glycine, serine and threonine metabolism","Glycine C-acetyltransferase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.274,,,,"3'(2'),5'-bisphosphate nucleotidase (EC 3.1.3.7)",PATRIC,"Sulfur metabolism","3'(2'),5'-bisphosphate nucleotidase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.1468,,,,"Pyrophosphate-energized proton pump (EC 3.6.1.1)",PATRIC,"Oxidative phosphorylation","Inorganic diphosphatase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.2608,,,,"Kynurenine 3-monooxygenase (EC 1.14.13.9)",PATRIC,"Tryptophan metabolism","Kynurenine 3-monooxygenase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.383,,,,"Phosphoribosylformylglycinamidine synthase, synthetase subunit (EC 6.3.5.3) / Phosphoribosylformylglycinamidine synthase, glutamine amidotransferase subunit (EC 6.3.5.3)",PATRIC,"Purine metabolism","Phosphoribosylformylglycinamidine synthase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.2407,,,,"Pyrroline-5-carboxylate reductase (EC 1.5.1.2)",PATRIC,"Arginine and proline metabolism","Pyrroline-5-carboxylate reductase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.2468,,,,"D-alanyl-D-alanine carboxypeptidase (EC 3.4.16.4)",PATRIC,"Peptidoglycan biosynthesis","Serine-type D-Ala-D-Ala carboxypeptidase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.2842,,,,"Cysteine desulfurase (EC 2.8.1.7)",PATRIC,"Thiamine metabolism","Cysteine desulfurase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.265,,,,"3-deoxy-manno-octulosonate cytidylyltransferase (EC 2.7.7.38)",PATRIC,"Lipopolysaccharide biosynthesis","3-deoxy-manno-octulosonate cytidylyltransferase"
