Genome,Genome ID,Accession,PATRIC ID,RefSeq Locus Tag,Alt Locus Tag,Feature ID,Annotation,Feature Type,Start,End,Length,Strand,FIGfam ID,PATRIC genus-specific families (PLfams),PATRIC cross-genus families (PGfams),Protein ID,AA Length,Gene Symbol,Product,GO
"Dokdonia donghaensis MED134","313590.6","NZ_CH672388","fig|313590.6.peg.3","MED134_07416","VBIDokDon50125_0003","PATRIC.313590.6.NZ_CH672388.CDS.10768.11175.rev","PATRIC","CDS",10768,11175,408,"-","FIG00638284","PLF_326319_00002703","PGF_04281750","ZP_01049328.1",136,,"hypothetical protein",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672388","fig|313590.6.peg.905","MED134_12071","VBIDokDon50125_0905","PATRIC.313590.6.NZ_CH672388.CDS.1077781.1079388.fwd","PATRIC","CDS",1077781,1079388,1608,"+","FIG00136675","PLF_326319_00000139","PGF_01915472","ZP_01050715.1",535,,"Dihydrolipoamide acetyltransferase component of pyruvate dehydrogenase complex (EC 2.3.1.12)","GO:0004742|dihydrolipoyllysine-residue acetyltransferase activity"
"Dokdonia donghaensis MED134","313590.6","NZ_CH672388","fig|313590.6.peg.906","MED134_12076","VBIDokDon50125_0906","PATRIC.313590.6.NZ_CH672388.CDS.1079518.1080462.fwd","PATRIC","CDS",1079518,1080462,945,"+","FIG01368020","PLF_326319_00000292","PGF_00053826","ZP_01050716.1",314,,"Aminopeptidase",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672388","fig|313590.6.peg.907","MED134_12081","VBIDokDon50125_0907","PATRIC.313590.6.NZ_CH672388.CDS.1080485.1081165.fwd","PATRIC","CDS",1080485,1081165,681,"+","FIG00993242","PLF_326319_00000734","PGF_10532194","ZP_01050717.1",226,,"Oxidoreductase, short-chain dehydrogenase/reductase family",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672388","fig|313590.6.peg.908","MED134_12086","VBIDokDon50125_0908","PATRIC.313590.6.NZ_CH672388.CDS.1081169.1081765.fwd","PATRIC","CDS",1081169,1081765,597,"+","FIG00650289","PLF_326319_00001914","PGF_08225224","ZP_01050718.1",198,,"hypothetical protein",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672388","fig|313590.6.peg.909","MED134_12091","VBIDokDon50125_0909","PATRIC.313590.6.NZ_CH672388.CDS.1081773.1082858.fwd","PATRIC","CDS",1081773,1082858,1086,"+","FIG01956356","PLF_326319_00000451","PGF_00019279","ZP_01050719.1",361,,"Mannose-1-phosphate guanylyltransferase (EC 2.7.7.13)","GO:0004475|mannose-1-phosphate guanylyltransferase activity"
"Dokdonia donghaensis MED134","313590.6","NZ_CH672388","fig|313590.6.peg.910","MED134_12096","VBIDokDon50125_0910","PATRIC.313590.6.NZ_CH672388.CDS.1082858.1084348.fwd","PATRIC","CDS",1082858,1084348,1491,"+","FIG00761799","PLF_326319_00002266","PGF_00407479","ZP_01050720.1",496,,"Integral membrane protein",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672388","fig|313590.6.peg.911","MED134_12101","VBIDokDon50125_0911","PATRIC.313590.6.NZ_CH672388.CDS.1084378.1084917.rev","PATRIC","CDS",1084378,1084917,540,"-","FIG00638284","PLF_326319_00002846","PGF_00337723","ZP_01050721.1",179,,"hypothetical protein",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672388","fig|313590.6.peg.912","MED134_12106","VBIDokDon50125_0912","PATRIC.313590.6.NZ_CH672388.CDS.1084979.1085740.rev","PATRIC","CDS",1084979,1085740,762,"-","FIG00835431","PLF_326319_00000794","PGF_06005828","ZP_01050722.1",253,,"Phospholipid ABC transporter ATP-binding protein MlaF",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672388","fig|313590.6.peg.913","MED134_12111","VBIDokDon50125_0913","PATRIC.313590.6.NZ_CH672388.CDS.1085741.1086442.rev","PATRIC","CDS",1085741,1086442,702,"-","FIG00450905","PLF_326319_00000795","PGF_07114837","ZP_01050723.1",233,,"Phospholipid ABC transporter permease protein MlaE",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672388","fig|313590.6.peg.914","MED134_12116","VBIDokDon50125_0914","PATRIC.313590.6.NZ_CH672388.CDS.1086553.1087530.rev","PATRIC","CDS",1086553,1087530,978,"-","FIG00000766","PLF_326319_00000588","PGF_00040141","ZP_01050724.1",325,,"Alkaline phosphatase (EC 3.1.3.1)","GO:0004035|alkaline phosphatase activity"
"Dokdonia donghaensis MED134","313590.6","NZ_CH672388","fig|313590.6.peg.915","MED134_12121","VBIDokDon50125_0915","PATRIC.313590.6.NZ_CH672388.CDS.1087709.1088560.rev","PATRIC","CDS",1087709,1088560,852,"-","FIG00007960","PLF_326319_00001278","PGF_10508011","ZP_01050725.1",283,,"Glycosyltransferase",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672388","fig|313590.6.peg.916","MED134_12126","VBIDokDon50125_0916","PATRIC.313590.6.NZ_CH672388.CDS.1088562.1088993.rev","PATRIC","CDS",1088562,1088993,432,"-","FIG00652925","PLF_326319_00001690","PGF_00355412","ZP_01050726.1",143,,"hypothetical protein",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672388","fig|313590.6.peg.67","MED134_07741","VBIDokDon50125_0067","PATRIC.313590.6.NZ_CH672388.CDS.108884.109129.rev","PATRIC","CDS",108884,109129,246,"-","FIG00552583","PLF_326319_00000074","PGF_00416927","ZP_01049393.1",81,,"Cell division protein DivIC (FtsB), stabilizes FtsL against RasP cleavage",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672388","fig|313590.6.peg.917","MED134_12131","VBIDokDon50125_0917","PATRIC.313590.6.NZ_CH672388.CDS.1089139.1090197.rev","PATRIC","CDS",1089139,1090197,1059,"-","FIG00015100","PLF_326319_00000266","PGF_00420953","ZP_01050727.1",352,,"3-oxoacyl-[acyl-carrier-protein] synthase, KASIII (EC 2.3.1.180)","GO:0033818|beta-ketoacyl-acyl-carrier-protein synthase III activity"
"Dokdonia donghaensis MED134","313590.6","NZ_CH672388","fig|313590.6.peg.918","MED134_12136","VBIDokDon50125_0918","PATRIC.313590.6.NZ_CH672388.CDS.1090450.1093299.rev","PATRIC","CDS",1090450,1093299,2850,"-","FIG00000700","PLF_326319_00001261","PGF_00008773","ZP_01050728.1",949,,"Glycine dehydrogenase [decarboxylating] (glycine cleavage system P protein) (EC 1.4.4.2)","GO:0004375|glycine dehydrogenase (decarboxylating) activity"
"Dokdonia donghaensis MED134","313590.6","NZ_CH672388","fig|313590.6.peg.68","MED134_07746","VBIDokDon50125_0068","PATRIC.313590.6.NZ_CH672388.CDS.109238.109846.rev","PATRIC","CDS",109238,109846,609,"-","FIG00000995","PLF_326319_00001613","PGF_01776925","ZP_01049394.1",202,,"Uridine kinase (EC 2.7.1.48)","GO:0004849|uridine kinase activity"
"Dokdonia donghaensis MED134","313590.6","NZ_CH672388","fig|313590.6.peg.919","MED134_12141","VBIDokDon50125_0919","PATRIC.313590.6.NZ_CH672388.CDS.1093430.1094281.fwd","PATRIC","CDS",1093430,1094281,852,"+","FIG00649035","PLF_326319_00001915","PGF_08225224","ZP_01050729.1",283,,"hypothetical protein",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672388","fig|313590.6.peg.920","MED134_12146","VBIDokDon50125_0920","PATRIC.313590.6.NZ_CH672388.CDS.1094262.1094441.rev","PATRIC","CDS",1094262,1094441,180,"-",,"PLF_326319_00001691","PGF_00147108","ZP_01050730.1",59,,"hypothetical protein",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672388","fig|313590.6.peg.921","MED134_12151","VBIDokDon50125_0921","PATRIC.313590.6.NZ_CH672388.CDS.1094597.1095148.rev","PATRIC","CDS",1094597,1095148,552,"-","FIG01313070","PLF_326319_00000850","PGF_00896280","ZP_01050731.1",183,,"RNA polymerase ECF-type sigma factor",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672388","fig|313590.6.peg.922","MED134_12156","VBIDokDon50125_0922","PATRIC.313590.6.NZ_CH672388.CDS.1095219.1095695.rev","PATRIC","CDS",1095219,1095695,477,"-","FIG01340511","PLF_326319_00002606","PGF_08225224","ZP_01050732.1",158,,"hypothetical protein",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672388","fig|313590.6.peg.923","MED134_12161","VBIDokDon50125_0923","PATRIC.313590.6.NZ_CH672388.CDS.1095701.1096615.rev","PATRIC","CDS",1095701,1096615,915,"-","FIG00002048","PLF_326319_00000070","PGF_10435916","ZP_01050733.1",304,,"Cell division inhibitor SulA",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672388","fig|313590.6.peg.924","MED134_12166","VBIDokDon50125_0924","PATRIC.313590.6.NZ_CH672388.CDS.1097087.1097590.rev","PATRIC","CDS",1097087,1097590,504,"-","FIG01228742","PLF_326319_00001502","PGF_00058371","ZP_01050734.1",167,,"Transcriptional regulator",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672388","fig|313590.6.peg.925","MED134_12171","VBIDokDon50125_0925","PATRIC.313590.6.NZ_CH672388.CDS.1097742.1098899.fwd","PATRIC","CDS",1097742,1098899,1158,"+","FIG01349516","PLF_326319_00001244","PGF_08225224","ZP_01050735.1",385,,"hypothetical protein",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672388","fig|313590.6.peg.926","MED134_12176","VBIDokDon50125_0926","PATRIC.313590.6.NZ_CH672388.CDS.1098940.1100970.rev","PATRIC","CDS",1098940,1100970,2031,"-","FIG00004220","PLF_326319_00000252","PGF_00423604","ZP_01050736.1",676,,"Dipeptidyl carboxypeptidase Dcp (EC 3.4.15.5)",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672388","fig|313590.6.peg.69","MED134_07751","VBIDokDon50125_0069","PATRIC.313590.6.NZ_CH672388.CDS.109897.111123.rev","PATRIC","CDS",109897,111123,1227,"-","FIG00000304","PLF_326319_00000153","PGF_00007028","ZP_01049395.1",408,,"Ribosome LSU-associated GTP-binding protein HflX",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672388","fig|313590.6.peg.927","MED134_12181","VBIDokDon50125_0927","PATRIC.313590.6.NZ_CH672388.CDS.1101229.1101690.rev","PATRIC","CDS",1101229,1101690,462,"-","FIG00000227","PLF_326319_00000640","PGF_05172785","ZP_01050737.1",153,,"N5-carboxyaminoimidazole ribonucleotide mutase (EC 5.4.99.18)","GO:0034023|5-(carboxyamino)imidazole ribonucleotide mutase activity"
"Dokdonia donghaensis MED134","313590.6","NZ_CH672388","fig|313590.6.peg.928","MED134_12186","VBIDokDon50125_0928","PATRIC.313590.6.NZ_CH672388.CDS.1101719.1102873.rev","PATRIC","CDS",1101719,1102873,1155,"-","FIG00000375","PLF_326319_00000641","PGF_00024274","ZP_01050738.1",384,,"N5-carboxyaminoimidazole ribonucleotide synthase (EC 6.3.4.18)","GO:0034028|5-(carboxyamino)imidazole ribonucleotide synthase activity"
"Dokdonia donghaensis MED134","313590.6","NZ_CH672388","fig|313590.6.peg.929","MED134_12191","VBIDokDon50125_0929","PATRIC.313590.6.NZ_CH672388.CDS.1103012.1104127.fwd","PATRIC","CDS",1103012,1104127,1116,"+","FIG00000089","PLF_326319_00001337","PGF_00013493","ZP_01050739.1",371,"adk","Hypoxanthine-guanine phosphoribosyltransferase (EC 2.4.2.8) / Adenylate kinase (EC 2.7.4.3)","GO:0004422|hypoxanthine phosphoribosyltransferase activity;GO:0004422|guanine phosphoribosyltransferase activity;GO:0004017|adenylate kinase activity"
"Dokdonia donghaensis MED134","313590.6","NZ_CH672388","fig|313590.6.peg.930","MED134_12196","VBIDokDon50125_0930","PATRIC.313590.6.NZ_CH672388.CDS.1104177.1105175.fwd","PATRIC","CDS",1104177,1105175,999,"+",,"PLF_326319_00001167","PGF_02029783","ZP_01050740.1",332,,"GTP-binding protein Obg",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672388","fig|313590.6.peg.931","MED134_12201","VBIDokDon50125_0931","PATRIC.313590.6.NZ_CH672388.CDS.1105424.1105765.fwd","PATRIC","CDS",1105424,1105765,342,"+","FIG00947911","PLF_326319_00001692","PGF_10699262","ZP_01050741.1",113,,"hypothetical protein",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672388","fig|313590.6.peg.932","MED134_12206","VBIDokDon50125_0932","PATRIC.313590.6.NZ_CH672388.CDS.1105812.1106780.fwd","PATRIC","CDS",1105812,1106780,969,"+","FIG00938297","PLF_326319_00001439","PGF_00055615","ZP_01050742.1",322,,"TPR repeat precursor",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672388","fig|313590.6.peg.933","MED134_12211","VBIDokDon50125_0933","PATRIC.313590.6.NZ_CH672388.CDS.1106783.1107520.rev","PATRIC","CDS",1106783,1107520,738,"-","FIG00763774","PLF_326319_00001123","PGF_03981123","ZP_01050743.1",245,,"D-alanyl-D-alanine carboxypeptidase (EC 3.4.16.4)","GO:0009002|serine-type D-Ala-D-Ala carboxypeptidase activity"
"Dokdonia donghaensis MED134","313590.6","NZ_CH672388","fig|313590.6.peg.934","MED134_12216","VBIDokDon50125_0934","PATRIC.313590.6.NZ_CH672388.CDS.1107517.1108476.rev","PATRIC","CDS",1107517,1108476,960,"-","FIG01315364","PLF_326319_00001080","PGF_10519603","ZP_01050744.1",319,,"Acetyltransferase, GNAT family",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672388","fig|313590.6.peg.935","MED134_12221","VBIDokDon50125_0935","PATRIC.313590.6.NZ_CH672388.CDS.1108476.1108757.rev","PATRIC","CDS",1108476,1108757,282,"-","FIG00638284","PLF_326319_00002220","PGF_00378813","ZP_01050745.1",93,,"hypothetical protein",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672388","fig|313590.6.peg.936","MED134_12226","VBIDokDon50125_0936","PATRIC.313590.6.NZ_CH672388.CDS.1108830.1109978.rev","PATRIC","CDS",1108830,1109978,1149,"-","FIG01423341","PLF_326319_00001245","PGF_01526505","ZP_01050746.1",382,,"Conserved repeat domain protein",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672388","fig|313590.6.peg.937","MED134_12231","VBIDokDon50125_0937","PATRIC.313590.6.NZ_CH672388.CDS.1109983.1110765.rev","PATRIC","CDS",1109983,1110765,783,"-","FIG00638284","PLF_326319_00001916","PGF_08225224","ZP_01050747.1",260,,"hypothetical protein",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672388","fig|313590.6.peg.938","MED134_12236","VBIDokDon50125_0938","PATRIC.313590.6.NZ_CH672388.CDS.1110765.1111493.rev","PATRIC","CDS",1110765,1111493,729,"-","FIG00638284","PLF_326319_00001917","PGF_08225224","ZP_01050748.1",242,,"hypothetical protein",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672388","fig|313590.6.peg.939","MED134_12241","VBIDokDon50125_0939","PATRIC.313590.6.NZ_CH672388.CDS.1111501.1112907.rev","PATRIC","CDS",1111501,1112907,1407,"-","FIG00003520","PLF_326319_00000777","PGF_04243916","ZP_01050749.1",468,,"Phage tail fiber protein",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672388","fig|313590.6.peg.70","MED134_07756","VBIDokDon50125_0070","PATRIC.313590.6.NZ_CH672388.CDS.111193.112179.fwd","PATRIC","CDS",111193,112179,987,"+","FIG00638284","PLF_326319_00001825","PGF_08225224","ZP_01049396.1",328,,"hypothetical protein",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672388","fig|313590.6.peg.940","MED134_12246","VBIDokDon50125_0940","PATRIC.313590.6.NZ_CH672388.CDS.1113007.1121040.rev","PATRIC","CDS",1113007,1121040,8034,"-","FIG00018699","PLF_326319_00000423","PGF_08225224","ZP_01050750.1",2677,,"hypothetical protein",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672388","fig|313590.6.peg.941","MED134_12251","VBIDokDon50125_0941","PATRIC.313590.6.NZ_CH672388.CDS.1121685.1122389.rev","PATRIC","CDS",1121685,1122389,705,"-","FIG00001630","PLF_326319_00001214","PGF_08108734","ZP_01050751.1",234,,"Alpha-aspartyl dipeptidase Peptidase E (EC 3.4.13.21)","GO:0017165|dipeptidase E activity"
"Dokdonia donghaensis MED134","313590.6","NZ_CH672388","fig|313590.6.peg.942","MED134_12256","VBIDokDon50125_0942","PATRIC.313590.6.NZ_CH672388.CDS.1122580.1123311.fwd","PATRIC","CDS",1122580,1123311,732,"+","FIG00656229","PLF_326319_00000045","PGF_07425386","ZP_01050752.1",243,,"hypothetical protein",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672388","fig|313590.6.peg.943","MED134_12261","VBIDokDon50125_0943","PATRIC.313590.6.NZ_CH672388.CDS.1123373.1124077.fwd","PATRIC","CDS",1123373,1124077,705,"+","FIG00656229","PLF_326319_00001918","PGF_07425386","ZP_01050753.1",234,,"hypothetical protein",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672388","fig|313590.6.peg.4","MED134_07421","VBIDokDon50125_0004","PATRIC.313590.6.NZ_CH672388.CDS.11234.25534.rev","PATRIC","CDS",11234,25534,14301,"-","FIG01955942","PLF_326319_00002186","PGF_08225224","ZP_01049329.1",4766,,"hypothetical protein",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672388","fig|313590.6.peg.71","MED134_07761","VBIDokDon50125_0071","PATRIC.313590.6.NZ_CH672388.CDS.112409.116179.fwd","PATRIC","CDS",112409,116179,3771,"+","FIG00818398","PLF_326319_00002465","PGF_01526783","ZP_01049397.1",1256,,"hemagglutinin-related protein",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672388","fig|313590.6.peg.944","MED134_12266","VBIDokDon50125_0944","PATRIC.313590.6.NZ_CH672388.CDS.1124191.1124643.fwd","PATRIC","CDS",1124191,1124643,453,"+","FIG00649079","PLF_326319_00001693","PGF_01526540","ZP_01050754.1",150,,"hypothetical protein",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672388","fig|313590.6.peg.945","MED134_12271","VBIDokDon50125_0945","PATRIC.313590.6.NZ_CH672388.CDS.1124707.1127013.fwd","PATRIC","CDS",1124707,1127013,2307,"+","FIG01360383","PLF_326319_00001629","PGF_00067604","ZP_01050755.1",768,,"Zn-dependent aminopeptidase",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672388","fig|313590.6.peg.946","MED134_12276","VBIDokDon50125_0946","PATRIC.313590.6.NZ_CH672388.CDS.1127279.1128784.rev","PATRIC","CDS",1127279,1128784,1506,"-","FIG00638284","PLF_326319_00002533","PGF_01526825","ZP_01050756.1",501,,"hypothetical protein",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672388","fig|313590.6.peg.947","MED134_12281","VBIDokDon50125_0947","PATRIC.313590.6.NZ_CH672388.CDS.1128774.1129331.rev","PATRIC","CDS",1128774,1129331,558,"-","FIG00937790","PLF_326319_00002391","PGF_00896280","ZP_01050757.1",185,,"RNA polymerase ECF-type sigma factor",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672388","fig|313590.6.peg.948","MED134_12286","VBIDokDon50125_0948","PATRIC.313590.6.NZ_CH672388.CDS.1129597.1130145.rev","PATRIC","CDS",1129597,1130145,549,"-","FIG00638284","PLF_326319_00002478","PGF_01526789","ZP_01050758.1",182,,"hypothetical protein",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672388","fig|313590.6.peg.949","MED134_12291","VBIDokDon50125_0949","PATRIC.313590.6.NZ_CH672388.CDS.1130465.1131076.rev","PATRIC","CDS",1130465,1131076,612,"-","FIG01067880","PLF_326319_00000617","PGF_00023326","ZP_01050759.1",203,,"MarC family integral membrane protein",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672388","fig|313590.6.peg.950","MED134_12296","VBIDokDon50125_0950","PATRIC.313590.6.NZ_CH672388.CDS.1131086.1131526.rev","PATRIC","CDS",1131086,1131526,441,"-","FIG00638284","PLF_326319_00002534","PGF_08225224","ZP_01050760.1",146,,"hypothetical protein",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672388","fig|313590.6.peg.951","MED134_12301","VBIDokDon50125_0951","PATRIC.313590.6.NZ_CH672388.CDS.1131765.1132394.fwd","PATRIC","CDS",1131765,1132394,630,"+","FIG00037431","PLF_326319_00000107","PGF_10454652","ZP_01050761.1",209,,"UPF0758 family protein",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672388","fig|313590.6.peg.952","MED134_12306","VBIDokDon50125_0952","PATRIC.313590.6.NZ_CH672388.CDS.1132409.1133692.fwd","PATRIC","CDS",1132409,1133692,1284,"+","FIG00638284","PLF_326319_00001920","PGF_08225224","ZP_01050762.1",427,,"hypothetical protein",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672388","fig|313590.6.peg.953","MED134_12311","VBIDokDon50125_0953","PATRIC.313590.6.NZ_CH672388.CDS.1133685.1134368.fwd","PATRIC","CDS",1133685,1134368,684,"+","FIG00004502","PLF_326319_00000566","PGF_00425969","ZP_01050763.1",227,,"Pyrimidine 5'-nucleotidase YjjG (EC 3.1.3.5)","GO:0008253|5'-nucleotidase activity"
"Dokdonia donghaensis MED134","313590.6","NZ_CH672388","fig|313590.6.peg.954","MED134_12316","VBIDokDon50125_0954","PATRIC.313590.6.NZ_CH672388.CDS.1134421.1134981.fwd","PATRIC","CDS",1134421,1134981,561,"+","FIG00551899","PLF_326319_00002607","PGF_01526877","ZP_01050764.1",186,,"hypothetical protein",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672388","fig|313590.6.peg.955","MED134_12336","VBIDokDon50125_0955","PATRIC.313590.6.NZ_CH672388.CDS.1135992.1136291.fwd","PATRIC","CDS",1135992,1136291,300,"+","FIG00552025","PLF_326319_00001694","PGF_01526541","ZP_01051122.1",99,,"hypothetical protein",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672388","fig|313590.6.peg.956","MED134_12341","VBIDokDon50125_0956","PATRIC.313590.6.NZ_CH672388.CDS.1136332.1137120.fwd","PATRIC","CDS",1136332,1137120,789,"+","FIG00552527","PLF_326319_00001695","PGF_08225224","ZP_01051123.1",262,,"hypothetical protein",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672388","fig|313590.6.peg.957","MED134_12346","VBIDokDon50125_0957","PATRIC.313590.6.NZ_CH672388.CDS.1137120.1140467.fwd","PATRIC","CDS",1137120,1140467,3348,"+","FIG00693525","PLF_326319_00002529","PGF_08225224","ZP_01051124.1",1115,,"hypothetical protein",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672388","fig|313590.6.peg.958","MED134_12351","VBIDokDon50125_0958","PATRIC.313590.6.NZ_CH672388.CDS.1140464.1141807.rev","PATRIC","CDS",1140464,1141807,1344,"-","FIG01360707","PLF_326319_00001077","PGF_05935795","ZP_01051125.1",447,,"Replication-associated recombination protein RarA",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672388","fig|313590.6.peg.959","MED134_12356","VBIDokDon50125_0959","PATRIC.313590.6.NZ_CH672388.CDS.1141765.1142616.fwd","PATRIC","CDS",1141765,1142616,852,"+","FIG00553113","PLF_326319_00000040","PGF_09364948","ZP_01051126.1",283,,"hypothetical protein",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672388","fig|313590.6.peg.960","MED134_12361","VBIDokDon50125_0960","PATRIC.313590.6.NZ_CH672388.CDS.1142611.1143345.rev","PATRIC","CDS",1142611,1143345,735,"-","FIG00001049","PLF_326319_00000559","PGF_08582746","ZP_01051127.1",244,,"23S rRNA (guanosine(2251)-2'-O)-methyltransferase (EC 2.1.1.185)",
